year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,4,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",140.00,9.00,2.58,2.16,3.13,0.00,1.12,3.00,0.00,857.00,247.00,307.00,259.00,0.00,44.00
2023,4,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",169.00,32.00,8.64,3.48,14.33,0.00,5.55,5.00,1.00,1590.00,313.00,248.00,639.00,0.00,390.00
2023,4,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",328.00,83.00,18.27,3.66,24.92,0.00,36.15,5.00,0.00,5511.00,1889.00,232.00,1108.00,0.00,2282.00
2023,4,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",59.00,7.00,1.88,2.05,0.27,0.00,2.81,1.00,0.00,657.00,87.00,323.00,11.00,0.00,236.00
2023,4,MQ,Envoy Air,DAB,"Daytona Beach, FL: Daytona Beach International",30.00,6.00,0.75,0.00,3.64,0.11,1.50,1.00,0.00,483.00,18.00,0.00,393.00,4.00,68.00
2023,4,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",22.00,4.00,2.21,0.00,0.79,0.00,1.00,1.00,0.00,178.00,137.00,0.00,23.00,0.00,18.00
2023,4,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",224.00,35.00,14.86,0.72,6.66,0.00,12.77,6.00,1.00,1890.00,607.00,57.00,275.00,0.00,951.00
2023,4,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4173.00,627.00,128.35,85.75,171.42,3.14,238.34,114.00,14.00,51529.00,10557.00,11412.00,9709.00,62.00,19789.00
2023,4,MQ,Envoy Air,DRO,"Durango, CO: Durango La Plata County",17.00,3.00,0.00,0.88,1.74,0.00,0.38,0.00,0.00,190.00,0.00,127.00,52.00,0.00,11.00
2023,4,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",32.00,6.00,1.98,1.00,3.02,0.00,0.00,0.00,0.00,394.00,175.00,105.00,114.00,0.00,0.00
2023,4,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",28.00,3.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,49.00,16.00,0.00,33.00,0.00,0.00
2023,4,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",5.00,2.00,1.73,0.00,0.00,0.00,0.27,0.00,0.00,52.00,46.00,0.00,0.00,0.00,6.00
2023,4,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",191.00,42.00,10.77,1.53,7.59,0.00,22.11,2.00,0.00,2375.00,452.00,195.00,245.00,0.00,1483.00
2023,4,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",86.00,12.00,2.18,0.10,6.25,0.00,3.47,2.00,0.00,892.00,53.00,27.00,304.00,0.00,508.00
2023,4,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,MQ,Envoy Air,EYW,"Key West, FL: Key West International",112.00,20.00,4.27,0.16,10.93,0.00,4.64,1.00,0.00,1357.00,323.00,13.00,712.00,0.00,309.00
2023,4,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",72.00,15.00,6.02,1.61,2.35,0.00,5.02,3.00,0.00,782.00,424.00,118.00,98.00,0.00,142.00
2023,4,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",26.00,3.00,0.27,0.00,2.73,0.00,0.00,0.00,0.00,47.00,4.00,0.00,43.00,0.00,0.00
2023,4,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30.00,6.00,1.40,0.00,2.89,0.00,1.71,1.00,0.00,320.00,30.00,0.00,239.00,0.00,51.00
2023,4,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",57.00,17.00,3.93,0.14,4.47,0.00,8.46,0.00,0.00,881.00,160.00,18.00,134.00,0.00,569.00
2023,4,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",85.00,7.00,0.94,0.98,2.23,0.00,2.86,2.00,0.00,259.00,15.00,82.00,57.00,0.00,105.00
2023,4,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",118.00,14.00,5.36,1.05,2.71,0.00,4.88,0.00,1.00,577.00,197.00,55.00,56.00,0.00,269.00
2023,4,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",87.00,23.00,4.84,0.76,7.53,0.00,9.87,1.00,0.00,1653.00,376.00,23.00,529.00,0.00,725.00
2023,4,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",59.00,13.00,1.98,0.98,5.60,0.69,3.76,2.00,0.00,933.00,190.00,51.00,401.00,24.00,267.00
2023,4,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",6.00,2.00,1.00,0.08,0.00,0.00,0.92,0.00,0.00,65.00,41.00,2.00,0.00,0.00,22.00
2023,4,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",62.00,10.00,3.14,0.98,1.47,1.00,3.41,0.00,0.00,663.00,166.00,68.00,70.00,51.00,308.00
2023,4,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",118.00,16.00,1.35,2.91,2.67,0.00,9.07,1.00,1.00,886.00,37.00,185.00,105.00,0.00,559.00
2023,4,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",85.00,21.00,2.97,1.53,7.31,0.00,9.19,0.00,0.00,1416.00,100.00,97.00,315.00,0.00,904.00
2023,4,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",62.00,20.00,2.36,0.26,6.98,0.00,10.40,0.00,0.00,1157.00,142.00,21.00,376.00,0.00,618.00
2023,4,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",60.00,10.00,2.08,1.22,1.85,0.00,4.84,0.00,0.00,767.00,89.00,62.00,71.00,0.00,545.00
2023,4,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",118.00,20.00,3.58,2.76,9.97,0.00,3.69,3.00,0.00,1780.00,188.00,562.00,624.00,0.00,406.00
2023,4,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",93.00,33.00,5.46,3.02,14.80,0.00,9.72,2.00,0.00,2032.00,313.00,334.00,710.00,0.00,675.00
2023,4,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",115.00,18.00,3.25,0.30,8.74,0.00,5.71,4.00,0.00,862.00,185.00,43.00,266.00,0.00,368.00
2023,4,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",123.00,13.00,0.21,0.06,5.51,0.00,7.22,6.00,0.00,823.00,7.00,5.00,342.00,0.00,469.00
2023,4,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00
2023,4,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",97.00,12.00,1.48,1.89,5.28,0.00,3.35,1.00,0.00,537.00,35.00,119.00,227.00,0.00,156.00
2023,4,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",8.00,1.00,0.76,0.00,0.00,0.00,0.24,0.00,0.00,46.00,35.00,0.00,0.00,0.00,11.00
2023,4,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",108.00,19.00,2.19,2.75,3.08,0.00,10.99,1.00,0.00,1115.00,70.00,286.00,133.00,0.00,626.00
2023,4,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",93.00,12.00,1.43,0.77,7.89,0.00,1.91,1.00,0.00,742.00,30.00,59.00,491.00,0.00,162.00
2023,4,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",110.00,28.00,5.77,0.52,13.07,0.00,8.64,0.00,0.00,1185.00,180.00,27.00,568.00,0.00,410.00
2023,4,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",6.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00,0.00,0.00
2023,4,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",56.00,7.00,1.24,2.88,1.36,0.00,1.51,1.00,0.00,565.00,47.00,232.00,69.00,0.00,217.00
2023,4,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",9.00,4.00,1.00,0.42,0.42,0.00,2.17,0.00,0.00,300.00,67.00,34.00,32.00,0.00,167.00
2023,4,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",39.00,9.00,2.81,1.03,1.85,0.00,3.30,0.00,0.00,538.00,127.00,124.00,112.00,0.00,175.00
2023,4,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",88.00,13.00,4.32,1.18,5.31,0.00,2.19,3.00,1.00,1276.00,219.00,469.00,290.00,0.00,298.00
2023,4,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",276.00,60.00,15.60,3.26,23.08,0.00,18.06,8.00,0.00,3186.00,538.00,276.00,788.00,0.00,1584.00
2023,4,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",9.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,44.00,20.00,0.00,0.00,0.00,24.00
2023,4,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",229.00,30.00,7.41,4.40,6.35,2.00,9.83,4.00,0.00,1897.00,256.00,611.00,380.00,56.00,594.00
2023,4,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",97.00,20.00,5.95,2.26,4.81,0.00,6.99,2.00,0.00,1019.00,192.00,152.00,211.00,0.00,464.00
2023,4,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",151.00,27.00,5.65,1.26,10.80,0.00,9.29,3.00,1.00,1166.00,193.00,67.00,304.00,0.00,602.00
2023,4,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",7.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,30.00,0.00,0.00,0.00
2023,4,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",142.00,24.00,5.07,3.35,7.20,0.00,8.38,1.00,1.00,1129.00,118.00,293.00,225.00,0.00,493.00
2023,4,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1092.00,293.00,60.71,14.76,85.00,2.00,130.53,6.00,10.00,19416.00,4108.00,1647.00,4536.00,84.00,9041.00
2023,4,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",66.00,7.00,2.23,0.32,1.03,0.00,3.42,3.00,0.00,593.00,135.00,44.00,66.00,0.00,348.00
2023,4,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",78.00,16.00,4.01,1.50,8.83,0.00,1.65,2.00,0.00,832.00,182.00,50.00,475.00,0.00,125.00
2023,4,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",30.00,9.00,1.63,0.00,6.53,0.00,0.83,2.00,0.00,285.00,43.00,0.00,187.00,0.00,55.00
2023,4,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",7.00,1.00,0.00,0.00,0.47,0.00,0.53,0.00,0.00,19.00,0.00,0.00,9.00,0.00,10.00
2023,4,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",30.00,4.00,1.06,0.00,2.31,0.00,0.63,0.00,0.00,138.00,38.00,0.00,82.00,0.00,18.00
2023,4,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",58.00,11.00,4.50,1.00,2.96,0.00,2.55,0.00,0.00,601.00,416.00,41.00,58.00,0.00,86.00
2023,4,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",109.00,39.00,8.75,0.61,8.97,0.00,20.67,2.00,0.00,1910.00,324.00,100.00,353.00,0.00,1133.00
2023,4,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",53.00,8.00,3.34,0.00,2.29,0.00,2.37,1.00,0.00,841.00,151.00,0.00,355.00,0.00,335.00
2023,4,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",55.00,20.00,1.16,0.98,5.23,0.00,12.64,0.00,0.00,1610.00,50.00,169.00,494.00,0.00,897.00
2023,4,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",26.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,0.00,0.00,0.00,0.00
2023,4,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",54.00,3.00,1.83,0.00,1.00,0.00,0.17,0.00,0.00,53.00,34.00,0.00,16.00,0.00,3.00
2023,4,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",1968.00,382.00,98.04,29.02,140.42,1.47,113.06,39.00,9.00,31677.00,9128.00,4361.00,8026.00,50.00,10112.00
2023,4,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",27.00,8.00,2.39,0.18,3.36,0.00,2.08,0.00,0.00,299.00,101.00,6.00,99.00,0.00,93.00
2023,4,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",445.00,46.00,11.51,1.00,10.18,0.00,23.32,5.00,0.00,3257.00,662.00,77.00,1000.00,0.00,1518.00
2023,4,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",117.00,17.00,4.92,0.65,5.34,0.00,6.09,2.00,1.00,1246.00,223.00,43.00,307.00,0.00,673.00
2023,4,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",29.00,9.00,1.89,1.13,4.81,0.00,1.17,1.00,0.00,228.00,53.00,33.00,117.00,0.00,25.00
2023,4,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",83.00,24.00,1.84,1.56,9.49,0.00,11.11,1.00,1.00,1174.00,100.00,62.00,449.00,0.00,563.00
2023,4,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",32.00,9.00,3.10,0.41,0.83,0.00,4.66,1.00,0.00,240.00,76.00,7.00,18.00,0.00,139.00
2023,4,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",52.00,16.00,6.77,0.72,3.78,0.00,4.73,2.00,0.00,932.00,255.00,25.00,117.00,0.00,535.00
2023,4,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",60.00,11.00,4.35,0.83,2.54,0.00,3.28,4.00,0.00,748.00,212.00,128.00,134.00,0.00,274.00
2023,4,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",113.00,29.00,7.02,1.13,4.14,0.00,16.71,0.00,0.00,2129.00,438.00,166.00,198.00,0.00,1327.00
2023,4,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",57.00,9.00,6.12,0.00,0.05,0.00,2.83,0.00,0.00,507.00,245.00,0.00,7.00,0.00,255.00
2023,4,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",5.00,2.00,0.00,0.00,0.63,0.00,1.37,0.00,0.00,44.00,0.00,0.00,14.00,0.00,30.00
2023,4,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",63.00,7.00,3.25,2.00,1.42,0.00,0.33,1.00,0.00,294.00,172.00,50.00,66.00,0.00,6.00
2023,4,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",30.00,14.00,3.87,0.00,5.88,0.00,4.25,0.00,0.00,679.00,183.00,0.00,291.00,0.00,205.00
2023,4,MQ,Envoy Air,SAF,"Santa Fe, NM: Santa Fe Municipal",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",56.00,20.00,3.58,1.07,9.91,0.00,5.44,0.00,0.00,934.00,181.00,79.00,327.00,0.00,347.00
2023,4,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",54.00,3.00,0.40,0.00,0.00,0.00,2.60,2.00,3.00,231.00,9.00,0.00,0.00,0.00,222.00
2023,4,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",9.00,4.00,0.35,0.00,0.27,0.00,3.38,0.00,0.00,95.00,7.00,0.00,4.00,0.00,84.00
2023,4,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",111.00,11.00,0.85,1.46,5.09,0.00,3.60,5.00,0.00,1005.00,48.00,128.00,274.00,0.00,555.00
2023,4,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",335.00,69.00,13.14,8.73,21.36,0.08,25.70,3.00,0.00,3758.00,480.00,625.00,957.00,4.00,1692.00
2023,4,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",104.00,20.00,4.14,2.05,9.43,0.00,4.38,6.00,0.00,1011.00,182.00,180.00,460.00,0.00,189.00
2023,4,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",59.00,6.00,2.68,0.91,0.48,0.00,1.93,0.00,0.00,244.00,124.00,36.00,16.00,0.00,68.00
2023,4,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",62.00,20.00,4.44,0.80,5.33,0.00,9.43,2.00,0.00,1288.00,290.00,133.00,309.00,0.00,556.00
2023,4,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",87.00,13.00,2.31,0.94,2.75,0.92,6.08,0.00,0.00,783.00,145.00,187.00,109.00,34.00,308.00
2023,4,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",1.00,1.00,0.00,0.00,0.62,0.00,0.38,0.00,0.00,61.00,0.00,0.00,38.00,0.00,23.00
2023,4,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",114.00,34.00,8.56,1.40,9.21,0.14,14.68,2.00,0.00,1827.00,386.00,94.00,405.00,6.00,936.00
2023,4,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",92.00,11.00,1.85,1.00,3.07,0.88,4.20,1.00,0.00,1100.00,104.00,49.00,318.00,49.00,580.00
2023,4,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",57.00,5.00,0.10,0.54,3.26,0.00,1.09,3.00,0.00,285.00,11.00,44.00,195.00,0.00,35.00
2023,4,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",107.00,19.00,6.94,2.98,0.60,0.00,8.48,3.00,0.00,1534.00,437.00,413.00,35.00,0.00,649.00
2023,4,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",9.00,1.00,0.47,0.00,0.00,0.00,0.53,0.00,0.00,110.00,52.00,0.00,0.00,0.00,58.00
2023,4,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",57.00,14.00,3.68,0.20,4.41,0.00,5.71,1.00,0.00,754.00,194.00,19.00,255.00,0.00,286.00
2023,4,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",40.00,11.00,2.31,1.31,6.92,0.00,0.46,0.00,0.00,631.00,90.00,64.00,420.00,0.00,57.00
2023,4,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",376.00,79.00,18.24,2.85,18.96,0.00,38.95,7.00,0.00,4598.00,746.00,388.00,634.00,0.00,2830.00
2023,4,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",57.00,8.00,3.68,0.00,3.35,0.00,0.97,1.00,0.00,274.00,150.00,0.00,68.00,0.00,56.00
2023,4,NK,Spirit Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,58.00,0.00,0.00,58.00,0.00,0.00
2023,4,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",292.00,114.00,34.17,5.82,36.70,4.65,32.66,14.00,0.00,8268.00,2180.00,1297.00,1960.00,134.00,2697.00
2023,4,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1241.00,455.00,109.33,11.98,206.36,7.83,119.51,34.00,0.00,34163.00,8503.00,808.00,12994.00,497.00,11361.00
2023,4,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",239.00,78.00,25.51,3.48,32.94,1.83,14.25,8.00,0.00,5849.00,2420.00,190.00,2115.00,46.00,1078.00
2023,4,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",100.00,26.00,9.36,4.25,9.90,0.00,2.49,1.00,0.00,1605.00,544.00,365.00,473.00,0.00,223.00
2023,4,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",270.00,100.00,40.84,3.79,32.86,1.86,20.66,9.00,0.00,6865.00,2562.00,164.00,2216.00,74.00,1849.00
2023,4,NK,Spirit Air Lines,BOI,"Boise, ID: Boise Air Terminal",30.00,9.00,3.02,0.00,5.98,0.00,0.00,3.00,0.00,335.00,114.00,0.00,221.00,0.00,0.00
2023,4,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",508.00,190.00,46.68,6.51,84.73,3.07,49.01,20.00,0.00,14080.00,3723.00,544.00,5953.00,106.00,3754.00
2023,4,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",59.00,34.00,10.38,3.77,10.51,0.55,8.78,2.00,0.00,2004.00,490.00,313.00,582.00,31.00,588.00
2023,4,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",86.00,18.00,4.77,0.00,9.20,0.00,4.03,4.00,0.00,779.00,297.00,0.00,319.00,0.00,163.00
2023,4,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",549.00,196.00,73.39,9.20,64.79,3.22,45.40,18.00,1.00,15308.00,4978.00,808.00,4728.00,90.00,4704.00
2023,4,NK,Spirit Air Lines,CHS,"Charleston, SC: Charleston AFB/International",78.00,28.00,12.20,0.00,9.28,0.00,6.51,10.00,0.00,1834.00,963.00,0.00,506.00,0.00,365.00
2023,4,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",272.00,111.00,37.84,5.64,34.55,2.12,30.85,10.00,0.00,8579.00,2663.00,530.00,2119.00,142.00,3125.00
2023,4,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",266.00,109.00,33.54,3.85,47.49,1.77,22.36,8.00,0.00,6872.00,2076.00,244.00,2704.00,126.00,1722.00
2023,4,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",152.00,54.00,22.77,1.80,21.07,2.67,5.70,5.00,0.00,3754.00,1570.00,125.00,1589.00,101.00,369.00
2023,4,NK,Spirit Air Lines,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",18.00,7.00,2.23,1.00,2.85,0.00,0.92,0.00,0.00,625.00,103.00,88.00,387.00,0.00,47.00
2023,4,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",183.00,61.00,16.47,1.16,28.26,2.77,12.34,7.00,1.00,4367.00,1430.00,55.00,1775.00,75.00,1032.00
2023,4,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",745.00,294.00,91.43,5.98,123.86,3.06,69.68,20.00,1.00,21629.00,6433.00,664.00,8556.00,122.00,5854.00
2023,4,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",921.00,283.00,91.77,11.02,95.34,5.38,79.50,10.00,0.00,20281.00,6616.00,1054.00,6284.00,202.00,6125.00
2023,4,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",739.00,299.00,74.16,16.80,149.05,5.07,53.92,39.00,4.00,23735.00,5291.00,1663.00,11606.00,293.00,4882.00
2023,4,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2062.00,773.00,154.82,17.10,391.10,7.07,202.91,183.00,18.00,63731.00,13579.00,1598.00,30396.00,209.00,17949.00
2023,4,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",657.00,237.00,71.57,6.71,105.50,2.77,50.45,14.00,0.00,19421.00,5270.00,606.00,8496.00,179.00,4870.00
2023,4,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",191.00,66.00,24.57,1.80,14.78,2.97,21.88,10.00,0.00,5392.00,1849.00,123.00,1291.00,174.00,1955.00
2023,4,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International",2524.00,853.00,159.77,14.60,463.94,2.94,211.76,72.00,1.00,63458.00,11422.00,1065.00,34939.00,141.00,15891.00
2023,4,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",989.00,292.00,107.61,5.25,119.91,5.07,54.15,18.00,2.00,19106.00,6862.00,672.00,7424.00,210.00,3938.00
2023,4,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",30.00,15.00,3.75,0.91,6.00,0.00,4.33,0.00,0.00,1014.00,176.00,55.00,387.00,0.00,396.00
2023,4,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",448.00,132.00,39.25,7.79,52.82,4.58,27.57,22.00,4.00,10479.00,3042.00,530.00,4376.00,220.00,2311.00
2023,4,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",120.00,48.00,12.70,2.29,23.44,1.95,7.61,2.00,0.00,3533.00,708.00,198.00,1737.00,104.00,786.00
2023,4,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",2569.00,971.00,232.25,20.35,431.28,4.63,282.49,79.00,7.00,78705.00,19557.00,2594.00,29722.00,205.00,26627.00
2023,4,NK,Spirit Air Lines,MEM,"Memphis, TN: Memphis International",60.00,34.00,11.05,0.80,14.62,0.83,6.70,4.00,0.00,2038.00,591.00,42.00,979.00,39.00,387.00
2023,4,NK,Spirit Air Lines,MHT,"Manchester, NH: Manchester Boston Regional",69.00,12.00,3.65,0.93,4.67,0.00,2.75,4.00,0.00,1507.00,196.00,83.00,622.00,0.00,606.00
2023,4,NK,Spirit Air Lines,MIA,"Miami, FL: Miami International",599.00,272.00,58.75,5.46,139.99,1.60,66.20,9.00,1.00,23879.00,4955.00,619.00,10397.00,53.00,7855.00
2023,4,NK,Spirit Air Lines,MKE,"Milwaukee, WI: General Mitchell International",82.00,22.00,9.59,0.10,8.39,0.00,3.92,2.00,0.00,1529.00,776.00,9.00,536.00,0.00,208.00
2023,4,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",143.00,30.00,14.65,0.00,7.36,0.00,7.99,5.00,0.00,1711.00,879.00,0.00,310.00,0.00,522.00
